User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
126,Nước,Beverages,326,16.3,52.7,16.3,0.4,42,540,198,Bữa trưa,141
857,Quả dâu,Fruits,98,7.1,69,3.2,9.6,36.3,116,25,Bữa trưa,158
573,Quả nho,Fruits,515,47,44.9,1.9,4,27.1,611,114,Bữa phụ,350
422,Da ua,Dairy,348,1.8,16.3,25,0.1,44.7,354,115,Bữa sáng,482
553,Trứng,Meat,407,1.8,11.3,16.8,2.7,46.6,647,277,Bữa trưa,771
54,Yến mạch,Grains,352,7.8,90.6,23.8,2.4,12.9,755,271,Bữa phụ,655
402,Quả dâu,Fruits,480,45.3,64.5,36,8,22.4,969,79,Bữa phụ,628
521,Bơ,Dairy,453,4.6,29.9,19,3.6,48.4,545,290,Bữa tối,613
959,Da ua,Dairy,86,11.2,32.8,37.6,0.5,48.6,299,285,Bữa phụ,336
583,Cà phê,Beverages,290,45.1,25.4,21.2,4.7,47.5,330,226,Bữa tối,634
314,Rau chân vịt,Vegetables,374,11.8,34.6,16.4,8.8,44.6,502,154,Bữa phụ,862
199,Cà phê,Beverages,577,16.2,54.3,16.9,0.4,47.3,940,84,Bữa trưa,851
764,Chip,Snack,265,8.2,98.4,5.6,7.9,34.1,823,24,Bữa sáng,597
459,Bơ,Dairy,198,28.8,25.7,45.1,9.1,21,207,123,Bữa sáng,342
434,Da ua,Dairy,594,11.2,91.8,7.4,9.3,40.6,49,3,Bữa tối,190
836,Cookie,Snack,54,20.8,94.2,26,6.9,44.4,959,209,Bữa sáng,175
906,Quả nho,Fruits,535,41.2,63.8,18,7.8,33.2,693,241,Bữa phụ,497
180,Quả cam,Fruits,522,31.8,82.5,30.2,6.4,33.1,347,275,Bữa trưa,261
659,Mì ống,Grains,415,44.5,25.4,7.1,9.3,22.8,427,65,Bữa trưa,927
229,Cà rốt,Vegetables,562,11.4,91.7,4.7,1.8,5.2,851,45,Bữa tối,684
905,Bơ,Dairy,507,9.6,53,12.4,8,33.2,449,70,Bữa phụ,180
463,Cơm,Grains,559,39.9,78,48.9,8.1,33.1,854,242,Bữa sáng,721
641,Nước,Beverages,237,5.7,34.9,44.4,7.3,10.8,349,282,Bữa tối,715
637,Chip,Snack,74,41,51.3,19.4,8.4,47.2,113,34,Bữa phụ,841
529,Trà xanh,Beverages,164,3.6,41.3,16.8,7.7,9.6,116,238,Bữa phụ,408
60,Quả dâu,Fruits,481,5.6,14.9,9.4,2.6,17.4,820,289,Bữa sáng,337
339,Nước cam,Beverages,162,5.1,48.2,23.9,3,8,761,260,Bữa trưa,111
771,Cà chua,Vegetables,444,30.2,44.2,48.9,4.1,18.2,483,127,Bữa trưa,284
117,Cookie,Snack,343,8.5,5.4,14.9,1.2,14.2,950,9,Bữa tối,406
643,Bỏng ngô,Snack,502,1.9,21.3,33.5,9.4,25.4,993,237,Bữa sáng,119
723,Quinoa,Grains,441,29.4,35.1,17.4,8.5,7.4,747,117,Bữa trưa,942
716,Cà rốt,Vegetables,342,32.4,24.1,27.5,7.2,24,542,267,Bữa tối,579
538,Sôcôla,Snack,274,37,28.6,48.8,3.3,47,412,258,Bữa sáng,361
605,Sữa,Dairy,443,45.7,34.8,46.9,9.8,39,303,259,Bữa sáng,112
176,Cơm,Grains,179,5.7,18.2,27.7,0.9,28,936,146,Bữa sáng,916
184,Trứng,Meat,174,26.1,97.5,43.7,7.7,27.4,954,76,Bữa tối,767
200,Bỏng ngô,Snack,415,28.4,19.1,37.5,0.4,31.5,943,133,Bữa trưa,719
506,Hạt,Snack,578,18.8,89.6,29,2.7,49.9,826,144,Bữa tối,211
753,Mì ống,Grains,560,34.3,78.2,41.3,3,44.5,722,149,Bữa sáng,800
384,Yến mạch,Grains,340,33.7,77.1,19,8.7,48.5,551,142,Bữa phụ,203
683,Quả nho,Fruits,338,4.4,42.7,21.4,7.3,0.6,704,295,Bữa phụ,912
24,Da ua,Dairy,594,32,28.3,39.1,3.2,17.8,452,227,Bữa tối,290
296,Cookie,Snack,241,12.2,95,33,0.5,48.2,346,146,Bữa phụ,394
554,Mì ống,Grains,235,12.2,67.3,48.7,8.9,33.2,334,298,Bữa tối,315
546,Chip,Snack,340,20.1,31.4,39.7,6.7,29.4,841,57,Bữa trưa,365
199,Thịt lợn Chop,Meat,531,46.9,48.7,46.9,6.5,47.4,203,268,Bữa sáng,834
424,Cà chua,Vegetables,284,7.2,41.8,10.1,4.2,26.9,798,139,Bữa trưa,670
1000,Bánh mỳ,Grains,167,1,71.1,12.4,2,47,315,139,Bữa sáng,470
772,Chip,Snack,269,10.8,27.4,39.8,2.8,39.2,916,47,Bữa phụ,127
410,Trà xanh,Beverages,485,41.8,71.2,41.2,9.6,44.5,386,167,Bữa sáng,305
362,Sữa,Dairy,53,43,48,25.7,6,20.6,423,256,Bữa sáng,573
102,Quả dâu,Fruits,243,19.8,35.1,5.6,6.1,0.5,44,97,Bữa sáng,409
73,Nước cam,Beverages,467,22.1,23.2,4,0.2,13.8,627,175,Bữa sáng,699
334,Bông cải xanh,Vegetables,109,27.6,66.9,21.8,8.7,32.3,809,299,Bữa trưa,429
922,Sôcôla,Snack,244,40.3,40.5,1,0.3,16.4,979,7,Bữa trưa,680
336,Sữa lắc,Beverages,255,29.6,43.6,47,9.9,49,29,109,Bữa phụ,471
209,Rau chân vịt,Vegetables,194,48.5,97.3,41.9,7.6,7.6,333,189,Bữa phụ,932
264,Bông cải xanh,Vegetables,108,33.9,96.9,6.5,1,1.6,466,229,Bữa phụ,369
598,Trà xanh,Beverages,426,47,98.8,47.3,7.4,35.3,1,59,Bữa sáng,780
427,Trà xanh,Beverages,363,49.3,40.8,2.3,3.4,24.6,262,27,Bữa trưa,627
91,Thịt lợn Chop,Meat,449,25.1,50.1,25.6,0.4,43.3,557,243,Bữa sáng,273
14,Nước cam,Beverages,260,11.5,54.2,5.2,1,34.9,853,153,Bữa sáng,486
405,Quinoa,Grains,441,28.7,77.7,45.1,2.9,11.2,26,15,Bữa tối,376
934,Thịt bò bít tết,Meat,512,28.8,6.2,9.2,2.8,30.5,866,12,Bữa phụ,583
970,Ức gà,Meat,192,40.9,95.6,14.9,5.7,42.7,78,259,Bữa trưa,499
672,Quả táo,Fruits,556,28.3,19.7,29.7,8.1,4.5,361,111,Bữa trưa,712
438,Cà phê,Beverages,507,8.1,59.9,10.9,5,12.2,669,77,Bữa trưa,282
526,Nước cam,Beverages,167,11.7,95.4,6.7,6.8,22.3,770,62,Bữa phụ,910
426,Quinoa,Grains,543,19.1,49,18.8,4.5,16.9,811,37,Bữa tối,348
459,Phô mai,Dairy,68,39.2,76,48.3,5,49.2,416,263,Bữa tối,357
946,Da ua,Dairy,286,36.4,81.5,25.1,5.1,27.1,74,24,Bữa tối,101
729,Nước,Beverages,149,3.3,63,7.8,1.4,22.1,694,224,Bữa sáng,218
369,Hạt,Snack,244,17.9,7.8,1.5,9.4,24.5,641,256,Bữa sáng,388
284,Quả táo,Fruits,223,33.4,85.6,4.7,1.5,41.8,395,110,Bữa phụ,393
193,Cà phê,Beverages,80,44.9,48.3,23.7,9.2,14.1,506,129,Bữa sáng,642
650,Bơ,Dairy,369,44.7,82.3,15.1,6.2,41.6,805,114,Bữa trưa,938
141,Khoai tây,Vegetables,495,7.1,13.6,13.3,6.7,23,146,118,Bữa phụ,329
180,Yến mạch,Grains,305,49.4,14.7,31.6,7.6,41.1,450,133,Bữa phụ,332
914,Hạt,Snack,67,47.3,47.6,30.8,9.5,0.3,58,260,Bữa phụ,883
596,Quả nho,Fruits,423,8.4,12.2,13.2,4.2,17.1,240,188,Bữa tối,269
273,Khoai tây,Vegetables,221,17.7,37.6,22.7,1.1,48.5,284,220,Bữa tối,373
80,Ức gà,Meat,150,39.4,55.9,33.6,4.9,30.4,666,67,Bữa trưa,586
788,Khoai tây,Vegetables,575,12.1,75.7,28.4,6.6,28.3,275,126,Bữa sáng,852
434,Rau chân vịt,Vegetables,442,33.2,7.5,12.2,5.6,25.9,754,163,Bữa tối,133
411,Phô mai,Dairy,184,26.7,49.6,31.9,0.8,25.2,18,273,Bữa tối,278
528,Mì ống,Grains,104,44.8,68.1,32.1,3.3,45.1,184,196,Bữa sáng,811
48,Hạt,Snack,471,11.9,71,46.3,0.9,17.3,355,269,Bữa tối,843
338,Cà phê,Beverages,502,31.2,26.1,32.1,3.8,6.9,769,243,Bữa tối,228
261,Cà chua,Vegetables,563,30.3,81.2,19.5,5.4,47.2,931,26,Bữa sáng,194
120,Cà rốt,Vegetables,466,8.7,16.5,18.1,6,9.7,212,97,Bữa sáng,593
415,Trà xanh,Beverages,490,4.2,36,30.7,5.1,24.8,5,136,Bữa trưa,669
74,Chip,Snack,180,46.1,50.7,9,9.5,20.6,164,53,Bữa sáng,608
553,Thịt bò bít tết,Meat,118,19.5,70.4,44.2,6.6,18.2,237,6,Bữa tối,907
249,Khoai tây,Vegetables,91,30.4,54.8,29.5,6.2,42.2,284,110,Bữa sáng,283
503,Bông cải xanh,Vegetables,451,31,46.7,20.5,0.4,12.2,119,205,Bữa phụ,793
526,Ức gà,Meat,596,43.6,30.1,31.2,6.3,1.5,728,195,Bữa tối,787
616,Chuối,Fruits,124,5.1,5.3,35.5,1.6,12.9,559,287,Bữa trưa,758
423,Trà xanh,Beverages,135,17.1,52,39.3,8.5,16.1,876,0,Bữa phụ,816
589,Quả nho,Fruits,522,22.6,97.2,45.3,9.4,48.6,250,139,Bữa trưa,789
498,Phô mai,Dairy,261,40.8,27.4,35,3.8,43.8,286,8,Bữa phụ,631
452,Chip,Snack,147,44.4,66.6,48.7,8.8,12.1,720,169,Bữa phụ,917
516,Thịt bò bít tết,Meat,424,17.4,71.5,41.3,3.9,35.4,266,59,Bữa phụ,807
662,Yến mạch,Grains,338,1.2,62.8,33.4,4.3,43.9,94,228,Bữa tối,182
829,Bơ,Dairy,248,5.3,38.8,30.1,4.7,28.6,706,99,Bữa sáng,515
588,Cà phê,Beverages,336,10.9,29.4,4.1,9.9,36.2,429,295,Bữa trưa,544
592,Cà phê,Beverages,205,47.5,9.2,32.9,8.7,4.1,7,91,Bữa phụ,325
567,Quả nho,Fruits,351,14.8,19,47.9,5.8,26.4,54,56,Bữa tối,883
751,Chuối,Fruits,584,27.5,16.2,38.8,3.9,20.6,792,294,Bữa sáng,910
122,Quả dâu,Fruits,290,4,92.6,47.7,7.2,17.4,385,129,Bữa sáng,973
414,Trứng,Meat,189,35.4,41.4,27.1,8.5,4.6,997,261,Bữa trưa,608
745,Thịt lợn Chop,Meat,286,8.7,83.4,25.7,8.8,34.9,199,109,Bữa tối,410
309,Thịt lợn Chop,Meat,156,18.3,80.1,48.7,0.5,0.8,121,287,Bữa sáng,338
28,Yến mạch,Grains,466,42,37.7,37,9.1,22.1,246,171,Bữa tối,210
852,Trứng,Meat,591,6.3,14.8,17.5,6.4,7.3,945,44,Bữa phụ,848
463,Quinoa,Grains,212,29.1,65.4,1.8,3.2,3.9,24,170,Bữa tối,865
553,Trà xanh,Beverages,456,17.5,82.8,33,9.2,16,438,202,Bữa sáng,753
764,Thịt bò bít tết,Meat,491,42.9,62.6,20.9,4.9,13.3,470,182,Bữa tối,175
657,Sữa,Dairy,211,14.8,13.7,1,1.6,38.5,668,256,Bữa phụ,511
582,Sữa lắc,Beverages,424,6.2,57,24.2,9.8,3.3,105,264,Bữa tối,416
288,Quinoa,Grains,114,5.7,56.8,26.3,8.1,42.2,221,287,Bữa sáng,750
464,Bỏng ngô,Snack,589,3.7,40.6,19.2,5,44.2,793,155,Bữa tối,238
228,Sữa lắc,Beverages,476,19.6,66.2,46.3,1.2,14.3,9,232,Bữa trưa,669
360,Cơm,Grains,536,6.8,52.6,39.7,2.1,8.2,647,241,Bữa tối,621
382,Hạt,Snack,429,24.6,23.9,34.7,2.8,33.4,625,61,Bữa tối,503
180,Cơm,Grains,189,26.3,35.2,6.2,9.6,34.5,29,80,Bữa trưa,636
167,Chuối,Fruits,235,8.2,48,24.9,2.8,40.4,366,245,Bữa tối,399
606,Quinoa,Grains,307,6.1,99.7,8.1,7.7,17.2,614,103,Bữa phụ,994
500,Bánh mỳ,Grains,180,13.5,64.4,5.2,4.6,23.6,24,229,Bữa tối,711
553,Sữa lắc,Beverages,345,17.5,89.9,11.4,3.2,14.7,340,189,Bữa tối,578
54,Cà phê,Beverages,533,7.6,39.3,32,0.8,7.8,339,291,Bữa phụ,381
334,Quả nho,Fruits,271,31.8,11,27.5,7.7,4.7,115,218,Bữa phụ,352
306,Thịt lợn Chop,Meat,57,34.9,96.3,28.2,4.9,27.9,295,21,Bữa sáng,751
283,Thịt lợn Chop,Meat,432,12.6,83.9,17.4,0.2,11.6,792,82,Bữa sáng,813
651,Rau chân vịt,Vegetables,238,5.3,19.6,47.7,4.6,10.9,711,79,Bữa tối,614
357,Thịt lợn Chop,Meat,286,3.2,58.6,44.1,4.1,20.5,36,111,Bữa tối,730
446,Trà xanh,Beverages,59,13.4,11.9,34.7,9.1,40,233,12,Bữa trưa,282
118,Sôcôla,Snack,426,40.7,8.7,21.4,8.9,40,602,169,Bữa tối,449
130,Rau chân vịt,Vegetables,314,33.6,14.9,28,6.3,25.1,24,109,Bữa phụ,279
579,Yến mạch,Grains,267,40.1,22.1,40.1,0.3,1,856,146,Bữa trưa,119
691,Bánh mỳ,Grains,292,44.5,12.3,29.4,4.8,13.9,786,91,Bữa phụ,690
173,Sôcôla,Snack,449,39.5,73.2,19.9,9.7,10.4,35,125,Bữa phụ,897
668,Bơ,Dairy,515,9.4,67.5,36.6,4.9,39.3,717,170,Bữa sáng,253
549,Trà xanh,Beverages,589,33.5,80.3,4.7,8,16.8,666,164,Bữa sáng,847
948,Bánh mỳ,Grains,81,11,73.5,15.2,9,8,148,54,Bữa sáng,666
911,Sôcôla,Snack,291,11.7,53.5,28.5,8.4,47.2,144,228,Bữa trưa,956
957,Bỏng ngô,Snack,269,48,35.8,32.9,3.4,41.6,335,50,Bữa sáng,505
998,Bánh mỳ,Grains,576,42.1,57.8,24.2,4.3,36.1,398,140,Bữa sáng,830
515,Bơ,Dairy,596,42,50.2,45.4,7.4,31.6,671,150,Bữa tối,636
281,Cà chua,Vegetables,312,22.6,35.5,47.5,6.7,10.3,428,3,Bữa tối,131
987,Cookie,Snack,410,47.5,89.3,36.9,5.3,49.1,73,29,Bữa sáng,760
593,Cà phê,Beverages,397,9.1,32.5,42.8,6,47.7,354,181,Bữa phụ,160
779,Hạt,Snack,217,45.9,45,20.6,4.2,43,452,26,Bữa phụ,327
558,Yến mạch,Grains,537,37.2,97.9,3.3,1.2,9.1,613,3,Bữa sáng,384
470,Cơm,Grains,549,3.4,20.8,30.2,9.8,20.1,853,176,Bữa sáng,659
568,Mì ống,Grains,412,45.3,79.1,21.6,9.1,28.9,120,231,Bữa sáng,565
520,Hạt,Snack,432,23.9,80.5,4.4,1.3,5.5,739,122,Bữa phụ,170
242,Quả cam,Fruits,122,46,90,8.5,1.4,11.1,320,67,Bữa sáng,309
839,Bỏng ngô,Snack,105,39.7,53.1,38.8,0.9,21.4,558,180,Bữa phụ,413
271,Bánh mỳ,Grains,373,48.5,74.1,33.4,7,29.4,826,231,Bữa trưa,819
960,Phô mai,Dairy,186,26.8,38.1,11.1,6,5.5,216,238,Bữa sáng,349
459,Trà xanh,Beverages,69,30.1,11.7,7.7,0.4,34.3,477,141,Bữa phụ,466
275,Rau chân vịt,Vegetables,158,1.9,31.3,10.8,6,22.2,390,213,Bữa phụ,783
848,Mì ống,Grains,361,1.9,88.7,10.6,2.6,20.5,486,22,Bữa trưa,634
323,Quả cam,Fruits,416,9.7,80.1,45.5,1.6,2.3,754,142,Bữa sáng,790
361,Yến mạch,Grains,426,13.5,62.8,48.2,4.6,27.5,743,222,Bữa tối,721
559,Cá hồi,Meat,336,20.1,80.3,13,3.3,12.6,791,290,Bữa sáng,419
13,Trà xanh,Beverages,456,17.5,15.9,34.1,8.7,8.9,637,97,Bữa tối,727
929,Nước cam,Beverages,464,7.5,72.2,28.8,5,41.9,808,97,Bữa tối,939
103,Chuối,Fruits,256,17.4,38.6,4.1,1.8,16.4,796,281,Bữa trưa,434
789,Hạt,Snack,572,22.5,38.8,6.5,4.2,0.2,154,195,Bữa sáng,903
766,Cá hồi,Meat,459,20.3,32.4,24.4,5,39.2,23,169,Bữa sáng,795
534,Ức gà,Meat,445,10.3,54.2,2.1,9.7,17.8,953,61,Bữa phụ,356
771,Yến mạch,Grains,197,19.5,12.2,42.2,1.7,46.9,608,133,Bữa phụ,999
307,Rau chân vịt,Vegetables,211,2.1,77.2,22,2.7,10.5,579,290,Bữa sáng,326
462,Cà rốt,Vegetables,369,18.9,90.3,17.8,4.9,49.8,914,0,Bữa phụ,598
386,Bỏng ngô,Snack,74,24.5,22.1,7,2.4,7.7,41,17,Bữa sáng,287
662,Cá hồi,Meat,307,33.5,28,6.1,9.5,42.7,484,21,Bữa trưa,179
317,Sữa,Dairy,300,31.7,5.9,49.8,0.8,23.3,865,245,Bữa phụ,571
536,Chuối,Fruits,105,8.6,39,31,8.2,49.5,727,234,Bữa sáng,528
235,Quinoa,Grains,513,3.1,42,37.3,9.2,8.5,120,45,Bữa trưa,171
134,Da ua,Dairy,116,45.9,75.7,43.2,0.6,30.4,676,87,Bữa trưa,239
654,Quả dâu,Fruits,159,32.4,40.5,21.3,7.5,5.7,412,208,Bữa trưa,719
522,Cà rốt,Vegetables,437,7.9,54.9,3.5,1.9,22.6,364,85,Bữa phụ,556
680,Hạt,Snack,522,12.3,39.9,23.9,6.6,49.5,110,200,Bữa phụ,914
424,Nước,Beverages,206,29.6,36.1,13.6,8.5,46.6,766,212,Bữa phụ,977
327,Quả cam,Fruits,465,27.1,33.9,16.2,5.2,6,696,236,Bữa trưa,272
710,Cơm,Grains,259,15.6,58.6,8.3,0.7,24.7,191,157,Bữa trưa,112
811,Trứng,Meat,161,45.3,64.8,8.3,3.6,29.5,973,288,Bữa tối,198
800,Bơ,Dairy,71,32,46.6,40.9,3.7,2.1,472,107,Bữa tối,817
160,Sữa lắc,Beverages,198,6.2,76.4,49.3,3.8,11.6,741,228,Bữa phụ,615
973,Quả dâu,Fruits,455,36.1,93.4,1.3,2.4,49,303,60,Bữa sáng,350
326,Thịt lợn Chop,Meat,109,43.5,41.7,3.9,6.1,16.3,708,55,Bữa trưa,957
447,Bỏng ngô,Snack,374,42.3,52.5,19.7,0.8,22.3,916,43,Bữa phụ,702
149,Trà xanh,Beverages,203,17.2,36,23.8,0.5,43.5,865,278,Bữa trưa,112
467,Sữa,Dairy,271,19.3,24.9,32.8,7.5,26.8,491,287,Bữa trưa,119
84,Cơm,Grains,505,30.6,14.3,19.7,5.5,6.9,165,169,Bữa phụ,424
415,Khoai tây,Vegetables,479,9.8,80.2,31.3,3.6,15.9,251,209,Bữa phụ,465
289,Bỏng ngô,Snack,583,6,48.8,18.6,8.9,18.8,681,287,Bữa tối,540
36,Da ua,Dairy,86,10.3,97,48.1,1.2,45.9,687,228,Bữa phụ,995
127,Bơ,Dairy,457,23.7,10,28.3,1.9,14.5,748,215,Bữa phụ,275
360,Cà chua,Vegetables,132,27.3,27.2,13.1,9.7,30.1,27,0,Bữa phụ,832
349,Mì ống,Grains,165,14.3,21.6,6.5,5.4,32.9,159,99,Bữa sáng,536
632,Quả cam,Fruits,566,44,74.9,11.8,8.3,1.9,693,58,Bữa tối,498
561,Khoai tây,Vegetables,390,48.5,28.8,36.3,1.1,33.9,598,83,Bữa trưa,498
532,Sữa,Dairy,218,45.1,6.9,37.8,5.4,20.5,753,63,Bữa tối,824
412,Cookie,Snack,582,40,67.2,29.7,6.2,35.6,938,74,Bữa sáng,847
541,Quả nho,Fruits,148,40.5,18.8,11,5.7,6,524,287,Bữa sáng,805
506,Trứng,Meat,118,9.3,64.5,29.7,0.2,45.7,466,255,Bữa tối,210
670,Bánh mỳ,Grains,181,26.9,76.1,39.6,7.8,11.9,831,263,Bữa sáng,734
322,Thịt bò bít tết,Meat,580,44.1,55.1,35.5,1.1,45.9,904,133,Bữa sáng,428
562,Quả cam,Fruits,412,43.9,25.9,14.1,0.4,39.6,143,132,Bữa sáng,921
337,Quả nho,Fruits,328,44.9,33.6,14.6,9,16.6,658,98,Bữa trưa,521
54,Cơm,Grains,307,42.2,8.9,47.6,5.7,5.3,795,280,Bữa trưa,161
702,Cà chua,Vegetables,188,32.8,28.5,9.8,3.6,34.9,427,138,Bữa tối,601
409,Bánh mỳ,Grains,305,11.4,62.1,37.6,8.5,25.4,450,37,Bữa sáng,341
223,Sữa lắc,Beverages,538,19.7,58,8.6,7.1,30.6,763,9,Bữa phụ,233
873,Bơ,Dairy,291,37.4,45.6,46.8,1.7,33.8,370,122,Bữa tối,869
124,Trứng,Meat,561,27.9,66.5,9.3,7.5,34.9,216,48,Bữa phụ,993
257,Khoai tây,Vegetables,387,12.3,46.9,19,9.4,6.3,226,81,Bữa sáng,994
460,Cà rốt,Vegetables,344,41.3,38.2,19,4.5,24.3,570,37,Bữa sáng,281
997,Trứng,Meat,477,11.7,38.6,18.5,8.6,48.4,192,7,Bữa tối,895
720,Da ua,Dairy,571,8,8.8,31.3,0.4,46.1,640,227,Bữa phụ,103
493,Chip,Snack,600,36.7,64.9,1,7.9,12.9,550,205,Bữa tối,208
757,Nước cam,Beverages,202,5.9,51,31.1,7.2,34.4,17,69,Bữa tối,859
237,Quả dâu,Fruits,514,12.9,55.8,49.1,3,43,819,219,Bữa trưa,875
838,Cá hồi,Meat,233,19.5,65.6,37.6,1.7,31.8,140,223,Bữa phụ,438
119,Bánh mỳ,Grains,589,14.7,30.5,3.8,7.8,23.6,68,52,Bữa trưa,114
993,Sữa lắc,Beverages,536,21.5,13.1,26,2.8,12.6,738,192,Bữa phụ,427
935,Yến mạch,Grains,500,44.5,64.9,29.4,1.2,40.5,287,255,Bữa sáng,538
217,Chuối,Fruits,432,4.3,74.4,26.8,6.7,23.5,704,56,Bữa trưa,452
836,Sôcôla,Snack,412,4.2,26.5,15.1,4.3,8.4,80,95,Bữa trưa,762
14,Da ua,Dairy,368,13.5,5.2,46.3,1.6,9.5,582,156,Bữa trưa,415
933,Bông cải xanh,Vegetables,196,5.6,72.2,22.6,2.9,3.2,7,247,Bữa tối,817
99,Sữa,Dairy,559,11.2,42.1,35,0.6,28.1,288,273,Bữa sáng,376
94,Cà rốt,Vegetables,517,45.6,79.6,38.1,8.6,23.4,988,92,Bữa phụ,973
604,Quả dâu,Fruits,515,44.2,34,11.2,0.4,47.7,628,242,Bữa phụ,988
792,Nước cam,Beverages,261,26.8,69.7,43.8,10,29,731,90,Bữa trưa,666
12,Trà xanh,Beverages,77,3.7,81.9,36.5,10,48.1,765,32,Bữa sáng,162
651,Cookie,Snack,155,16,61.3,40,8.1,10,483,40,Bữa sáng,196
17,Thịt bò bít tết,Meat,535,41.3,70.7,30.1,10,49.5,934,279,Bữa trưa,806
116,Ức gà,Meat,590,40.9,31.9,28.3,7.4,32.6,625,291,Bữa phụ,326
504,Thịt lợn Chop,Meat,457,27.8,72.6,28.5,8.2,10.8,840,106,Bữa sáng,964
433,Sữa,Dairy,473,3.5,88,3.8,5.6,39.8,621,223,Bữa tối,551
735,Sữa lắc,Beverages,71,37.5,14.2,28,4.5,19.4,721,238,Bữa trưa,529
956,Trà xanh,Beverages,325,32.6,95.1,24.1,5.6,9.6,291,289,Bữa tối,747
8,Nước,Beverages,216,1.4,72.4,4.5,6.2,9.8,211,13,Bữa sáng,656
148,Cá hồi,Meat,126,33.8,78.5,5.3,9.9,8,840,216,Bữa trưa,896
887,Ức gà,Meat,228,34.1,82.5,35.1,0.2,22.4,490,127,Bữa sáng,486
83,Bỏng ngô,Snack,551,6.1,99.9,47.5,6.6,48.7,9,269,Bữa trưa,656
345,Nước,Beverages,165,33.2,66.5,46.2,5,41.6,255,185,Bữa tối,650
833,Thịt lợn Chop,Meat,541,15.8,36.5,1.7,8.9,38.6,780,43,Bữa tối,338
932,Chip,Snack,117,30.5,66.1,37.1,1.1,36.5,588,87,Bữa phụ,918
864,Da ua,Dairy,420,18.6,93.4,47.9,2.9,28.1,572,248,Bữa tối,179
946,Rau chân vịt,Vegetables,97,47.6,90.9,28.7,6.7,14.9,53,71,Bữa phụ,672
333,Quinoa,Grains,432,25.2,40.7,31.7,2.4,38.3,965,248,Bữa phụ,717
57,Sôcôla,Snack,536,35.8,73.4,36,4.2,6.1,561,118,Bữa trưa,637
45,Cá hồi,Meat,427,43.7,18.9,32.7,1.5,25.4,741,62,Bữa sáng,990
925,Sữa,Dairy,220,39.1,10.1,19.8,6.8,23.3,149,263,Bữa tối,286
568,Quả dâu,Fruits,160,47.7,9,22.9,6.1,31.2,782,214,Bữa trưa,753
905,Chuối,Fruits,564,47.2,55.8,2,6.9,1.7,898,225,Bữa phụ,908
349,Quinoa,Grains,441,25.9,15.7,20.6,9.5,7.9,964,195,Bữa sáng,142
35,Bơ,Dairy,68,39.1,64.1,40.1,6.4,41.1,819,81,Bữa sáng,787
459,Quả cam,Fruits,157,4.4,18.9,1.8,5.5,27.1,230,14,Bữa trưa,593
388,Nước cam,Beverages,233,17.5,99.3,7.6,8.3,32.9,128,217,Bữa phụ,244
40,Chip,Snack,557,39.9,61.7,9.8,2.3,47.4,696,222,Bữa sáng,264
905,Cà rốt,Vegetables,278,32.9,37.7,43,1.3,44.3,277,292,Bữa sáng,364
539,Sôcôla,Snack,135,36.9,86.8,9.9,7.2,24,270,293,Bữa trưa,683
836,Cà rốt,Vegetables,402,17.7,43.6,42.1,9.1,41.8,757,292,Bữa tối,479
333,Da ua,Dairy,332,48.3,89.2,9.3,6.9,45.4,669,200,Bữa tối,906
930,Chuối,Fruits,380,35.6,74.2,39.7,0.9,35,276,154,Bữa phụ,413
678,Trứng,Meat,135,37.3,83.6,9.3,4.8,39,947,282,Bữa trưa,591
374,Cookie,Snack,489,46.2,93.2,47.8,9,31.5,270,25,Bữa trưa,502
816,Sôcôla,Snack,497,42.8,7,15,3.6,11.9,118,238,Bữa trưa,213
533,Chuối,Fruits,460,36.5,75.8,33.8,4.2,14,91,251,Bữa sáng,261
598,Khoai tây,Vegetables,542,39.7,35.9,45.9,8.9,25.3,571,66,Bữa tối,961
847,Quinoa,Grains,115,16.4,59.8,6.9,8.1,29,4,10,Bữa phụ,478
258,Quả cam,Fruits,174,30.5,26.9,49.2,7.9,48.2,590,238,Bữa sáng,555
38,Cookie,Snack,155,27.8,84.6,38.4,2.8,1.1,70,35,Bữa trưa,889
542,Rau chân vịt,Vegetables,289,24.4,34.5,37.2,3.3,32.3,530,256,Bữa tối,392
826,Mì ống,Grains,371,29,80.1,16.5,6.8,41.6,202,104,Bữa sáng,626
565,Cookie,Snack,385,3.5,95.2,22.5,8.3,25.4,180,117,Bữa phụ,365
866,Cà rốt,Vegetables,234,35.1,58.9,4.9,1.2,46.2,255,299,Bữa trưa,116
533,Cà chua,Vegetables,65,6.9,33.3,23.8,5.7,38.6,732,249,Bữa sáng,892
388,Cookie,Snack,395,49.5,6.8,40.4,0.8,3.6,745,110,Bữa phụ,153
97,Yến mạch,Grains,62,6,39,27.5,10,6.6,966,150,Bữa tối,561
55,Sữa lắc,Beverages,583,21.7,65.7,3.6,5.1,18.1,394,153,Bữa sáng,141
81,Sữa,Dairy,410,16.3,94.1,11.1,9.5,37.8,824,223,Bữa phụ,330
204,Chip,Snack,403,21.8,51.5,6.9,5.7,36.1,383,102,Bữa sáng,163
89,Thịt lợn Chop,Meat,449,35.5,98.2,48.3,2.8,39.3,520,247,Bữa sáng,844
