User_ID,Food_Item,Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Cholesterol_mg,Meal_Type,Water_Intake_ml,Food_norm
685,Sữa,Dairy,345,38.6,7.9,44.7,5.9,23.9,960,104,Bữa phụ,251,sua
773,Sữa lắc,Beverages,59,16.3,10.0,8.2,4.2,16.9,271,76,Bữa tối,290,sua lac
816,Thịt bò bít tết,Meat,572,23.5,79.3,26.7,3.5,24.8,131,278,Bữa tối,939,thit bo bit tet
686,Thịt lợn Chop,Meat,328,44.6,78.2,14.6,7.4,44.1,728,165,Bữa tối,723,thit lon chop
367,Ức gà,Meat,240,24.5,40.8,41.8,8.8,37.1,942,169,Bữa sáng,424,uc ga
95,Quả dâu,Fruits,562,14.8,65.5,36.7,4.4,45.2,809,52,Bữa tối,787,qua dau
150,Khoai tây,Vegetables,431,1.1,90.7,14.7,4.8,27.2,9,188,Bữa tối,964,khoai tay
767,Thịt bò bít tết,Meat,227,31.7,21.2,26.1,7.3,4.8,526,97,Bữa trưa,485,thit bo bit tet
482,Cà chua,Vegetables,346,39.3,23.1,14.9,7.4,38.4,192,72,Bữa tối,301,ca chua
842,Trứng,Meat,555,15.6,95.5,46.0,9.5,6.3,439,71,Bữa tối,404,trung
60,Chip,Snack,285,12.8,33.7,7.6,4.5,5.3,480,122,Bữa phụ,626,chip
732,Chuối,Fruits,529,31.3,31.0,40.3,2.7,41.1,93,243,Bữa trưa,624,chuoi
164,Chip,Snack,226,31.6,33.0,20.8,5.6,47.2,159,211,Bữa tối,598,chip
249,Cookie,Snack,155,17.5,45.9,9.8,9.3,12.6,571,151,Bữa phụ,288,cookie
668,Chip,Snack,65,40.1,34.9,10.2,4.0,6.0,465,84,Bữa phụ,646,chip
7,Cà phê,Beverages,163,42.5,38.1,19.0,2.5,3.8,132,253,Bữa sáng,124,ca phe
321,Cà phê,Beverages,115,49.5,37.7,43.8,5.4,33.4,360,215,Bữa trưa,796,ca phe
446,Cà rốt,Vegetables,374,10.1,37.7,7.2,8.4,37.9,996,113,Bữa sáng,960,ca rot
817,Khoai tây,Vegetables,341,13.8,16.9,39.4,6.1,14.2,118,34,Bữa phụ,867,khoai tay
259,Bánh mỳ,Grains,55,14.9,66.1,28.6,4.1,47.1,805,173,Bữa sáng,415,banh my
928,Cá hồi,Meat,203,43.7,88.7,49.4,2.8,30.2,943,126,Bữa trưa,891,ca hoi
502,Chip,Snack,338,28.0,72.4,31.6,6.7,21.5,397,190,Bữa sáng,651,chip
959,Khoai tây,Vegetables,273,27.7,98.6,31.4,7.4,28.4,763,145,Bữa sáng,473,khoai tay
989,Trà xanh,Beverages,460,29.0,42.1,31.9,2.9,31.4,372,198,Bữa tối,259,tra xanh
11,Yến mạch,Grains,198,47.5,59.3,7.3,2.7,40.4,54,90,Bữa sáng,995,yen mach
402,Da ua,Dairy,269,36.5,90.1,45.8,3.6,19.4,226,173,Bữa trưa,199,da ua
912,Nước cam,Beverages,368,40.1,16.5,8.1,3.2,36.8,730,12,Bữa phụ,191,nuoc cam
823,Cơm,Grains,444,37.2,23.9,5.4,9.3,11.9,9,179,Bữa phụ,694,com
483,Yến mạch,Grains,130,31.1,37.7,7.5,6.3,2.7,800,64,Bữa phụ,380,yen mach
364,Bánh mỳ,Grains,510,36.7,68.2,24.7,6.4,35.7,142,234,Bữa trưa,836,banh my
966,Cà chua,Vegetables,143,46.3,29.9,38.6,3.0,39.5,901,124,Bữa tối,376,ca chua
588,Quả táo,Fruits,94,16.7,89.4,43.7,6.9,43.7,617,75,Bữa phụ,866,qua tao
679,Mì ống,Grains,426,41.0,30.0,13.8,3.7,2.5,986,133,Bữa phụ,975,mi ong
448,Quả táo,Fruits,310,31.9,36.5,1.4,2.8,15.0,961,220,Bữa sáng,898,qua tao
885,Da ua,Dairy,597,23.7,49.0,40.8,2.5,20.0,496,142,Bữa sáng,765,da ua
967,Khoai tây,Vegetables,187,36.6,98.3,1.2,8.8,21.0,326,136,Bữa trưa,529,khoai tay
646,Bông cải xanh,Vegetables,51,23.7,23.5,29.2,7.6,24.3,339,7,Bữa sáng,757,bong cai xanh
301,Trứng,Meat,219,20.2,87.0,26.3,6.4,34.4,968,245,Bữa tối,511,trung
520,Yến mạch,Grains,209,6.6,90.2,41.9,4.6,8.5,433,268,Bữa tối,557,yen mach
916,Quả táo,Fruits,256,49.3,50.6,47.5,4.4,29.9,935,2,Bữa trưa,836,qua tao
922,Cà chua,Vegetables,554,10.1,18.1,2.9,1.5,37.2,243,203,Bữa phụ,231,ca chua
128,Da ua,Dairy,471,19.8,32.2,40.9,0.2,37.6,495,85,Bữa trưa,389,da ua
162,Sôcôla,Snack,458,18.4,87.9,31.5,3.2,20.1,739,43,Bữa tối,305,socola
139,Thịt bò bít tết,Meat,57,14.2,56.6,42.5,5.7,36.0,793,130,Bữa phụ,620,thit bo bit tet
979,Nước cam,Beverages,365,3.4,72.6,30.0,9.5,21.8,581,30,Bữa tối,228,nuoc cam
164,Cà rốt,Vegetables,574,36.5,79.7,38.6,9.4,8.3,931,121,Bữa trưa,521,ca rot
202,Quả dâu,Fruits,342,4.6,81.6,9.6,3.6,33.3,44,220,Bữa phụ,589,qua dau
233,Sữa lắc,Beverages,64,46.5,39.2,49.3,5.4,6.8,362,220,Bữa phụ,542,sua lac
373,Mì ống,Grains,206,13.0,9.4,34.5,2.4,34.8,631,242,Bữa phụ,157,mi ong
967,Quả cam,Fruits,430,6.8,73.2,44.7,6.3,2.9,140,251,Bữa sáng,189,qua cam
764,Cà phê,Beverages,189,41.7,76.6,21.5,8.2,36.4,737,231,Bữa trưa,452,ca phe
208,Sữa lắc,Beverages,197,22.5,33.8,15.6,0.4,24.9,56,235,Bữa tối,588,sua lac
441,Trứng,Meat,165,14.8,49.2,18.1,5.5,2.3,539,54,Bữa trưa,214,trung
124,Thịt lợn Chop,Meat,170,43.2,82.8,3.7,3.9,16.3,705,296,Bữa sáng,136,thit lon chop
26,Quả nho,Fruits,332,38.8,25.1,25.0,9.8,21.4,786,15,Bữa tối,934,qua nho
371,Thịt lợn Chop,Meat,369,7.1,39.0,15.0,3.7,21.7,791,182,Bữa trưa,725,thit lon chop
708,Ức gà,Meat,227,16.8,41.0,30.7,8.0,29.6,499,258,Bữa trưa,862,uc ga
177,Paneer,Dairy,191,32.5,75.0,21.5,8.9,30.8,55,157,Bữa tối,148,paneer
371,Quả cam,Fruits,591,46.5,16.7,45.9,8.4,24.2,361,129,Bữa phụ,707,qua cam
628,Rau chân vịt,Vegetables,367,2.3,92.2,4.0,2.6,34.6,448,119,Bữa sáng,418,rau chan vit
755,Da ua,Dairy,448,6.7,13.5,5.2,3.5,15.1,827,296,Bữa tối,354,da ua
123,Bỏng ngô,Snack,139,7.2,88.1,6.4,8.7,27.1,747,182,Bữa sáng,435,bong ngo
345,Cá hồi,Meat,354,23.7,16.8,8.2,1.4,30.6,675,186,Bữa tối,192,ca hoi
810,Phô mai,Dairy,309,2.7,90.4,34.4,4.3,29.7,14,42,Bữa phụ,493,pho mai
223,Cookie,Snack,158,34.9,49.5,49.0,5.2,2.7,227,135,Bữa trưa,145,cookie
32,Chip,Snack,532,31.2,63.0,48.1,1.9,39.9,813,144,Bữa phụ,216,chip
310,Quả nho,Fruits,52,8.3,68.6,26.1,3.7,41.4,869,207,Bữa trưa,894,qua nho
853,Trà xanh,Beverages,430,44.1,93.5,11.5,6.9,11.4,491,195,Bữa trưa,467,tra xanh
565,Rau chân vịt,Vegetables,334,49.2,42.6,35.1,5.3,17.6,965,34,Bữa phụ,819,rau chan vit
54,Bông cải xanh,Vegetables,524,48.1,53.7,19.9,3.2,20.3,272,173,Bữa trưa,194,bong cai xanh
397,Thịt lợn Chop,Meat,263,47.9,70.6,12.7,5.8,26.1,357,151,Bữa tối,196,thit lon chop
745,Ức gà,Meat,527,15.1,58.8,45.3,1.6,42.4,808,210,Bữa tối,505,uc ga
853,Cá hồi,Meat,469,48.2,90.7,8.6,2.6,20.4,137,262,Bữa trưa,881,ca hoi
841,Quinoa,Grains,211,42.6,70.6,12.6,4.9,7.0,470,257,Bữa phụ,449,quinoa
527,Mì ống,Grains,461,43.3,97.6,27.8,6.7,29.0,883,232,Bữa trưa,379,mi ong
898,Cà rốt,Vegetables,463,10.4,69.1,45.4,2.5,11.1,930,20,Bữa phụ,224,ca rot
775,Cà phê,Beverages,150,38.8,8.6,32.9,4.7,33.8,196,245,Bữa sáng,457,ca phe
956,Quả cam,Fruits,432,5.4,37.0,29.8,1.5,28.7,664,216,Bữa sáng,435,qua cam
589,Quả dâu,Fruits,589,20.2,34.6,15.5,7.2,23.1,612,121,Bữa phụ,300,qua dau
586,Cơm,Grains,366,37.4,90.9,12.6,9.3,14.2,109,57,Bữa phụ,140,com
228,Nước cam,Beverages,563,43.4,59.6,5.5,2.3,47.5,841,270,Bữa phụ,114,nuoc cam
602,Bơ,Dairy,438,5.4,42.7,37.1,7.1,25.7,705,199,Bữa sáng,478,bo
245,Thịt lợn Chop,Meat,560,22.3,85.9,33.5,4.6,31.8,357,139,Bữa sáng,580,thit lon chop
720,Sữa,Dairy,418,42.9,20.5,31.3,9.7,46.3,475,60,Bữa phụ,772,sua
273,Quả táo,Fruits,295,29.5,90.3,26.1,7.8,18.9,175,206,Bữa sáng,560,qua tao
540,Bông cải xanh,Vegetables,286,24.1,7.4,10.9,9.4,35.0,399,123,Bữa sáng,984,bong cai xanh
34,Mì ống,Grains,462,43.0,26.0,46.4,7.2,44.9,610,292,Bữa trưa,319,mi ong
649,Cà phê,Beverages,357,34.9,38.4,24.9,0.3,47.6,818,297,Bữa tối,571,ca phe
338,Rau chân vịt,Vegetables,83,23.0,67.8,9.3,4.8,35.8,26,163,Bữa trưa,634,rau chan vit
680,Cookie,Snack,103,18.4,43.7,38.6,4.4,16.6,16,286,Bữa trưa,200,cookie
558,Sữa lắc,Beverages,598,31.0,83.9,42.9,1.1,43.5,95,143,Bữa trưa,931,sua lac
328,Cà rốt,Vegetables,475,11.8,68.8,42.1,0.8,40.9,884,190,Bữa trưa,849,ca rot
357,Hạt,Snack,553,37.0,52.8,45.4,6.4,18.7,998,201,Bữa trưa,580,hat
505,Nước,Beverages,578,37.7,28.8,4.8,7.8,15.7,866,153,Bữa phụ,179,nuoc
414,Mì ống,Grains,327,14.2,50.5,32.5,9.3,40.3,190,182,Bữa tối,199,mi ong
824,Quả dâu,Fruits,501,35.3,24.7,46.1,6.6,42.5,561,33,Bữa sáng,973,qua dau
520,Quinoa,Grains,198,15.4,68.1,17.6,5.9,36.7,892,160,Bữa phụ,466,quinoa
86,Mì ống,Grains,399,19.4,24.9,35.7,4.0,5.5,252,113,Bữa sáng,189,mi ong
283,Cơm,Grains,164,18.8,61.7,37.9,0.4,30.1,171,282,Bữa tối,750,com
774,Quinoa,Grains,202,46.1,19.6,23.5,8.1,10.6,589,85,Bữa trưa,988,quinoa
56,Bơ,Dairy,399,10.3,69.7,27.6,2.4,35.4,582,22,Bữa trưa,768,bo
837,Chuối,Fruits,340,25.3,76.8,44.5,2.5,17.2,972,84,Bữa sáng,726,chuoi
691,Sôcôla,Snack,243,16.9,38.2,15.7,6.1,44.0,391,168,Bữa tối,280,socola
650,Quả dâu,Fruits,463,22.5,33.0,27.9,6.1,33.7,424,30,Bữa sáng,783,qua dau
106,Chip,Snack,255,2.7,23.2,23.8,1.8,6.3,879,26,Bữa tối,248,chip
60,Thịt lợn Chop,Meat,383,36.7,45.0,35.0,5.4,14.5,760,59,Bữa trưa,907,thit lon chop
237,Phô mai,Dairy,103,26.0,44.2,47.9,1.3,41.0,364,113,Bữa tối,174,pho mai
888,Chuối,Fruits,112,27.1,31.3,46.4,6.2,30.9,671,263,Bữa tối,243,chuoi
71,Quinoa,Grains,430,4.9,62.6,10.8,3.2,6.2,963,50,Bữa tối,894,quinoa
187,Quả cam,Fruits,245,9.4,38.9,49.8,9.4,5.8,605,228,Bữa tối,497,qua cam
607,Trà xanh,Beverages,363,37.9,44.1,4.4,8.0,22.5,104,46,Bữa trưa,537,tra xanh
995,Bánh mỳ,Grains,160,10.1,74.1,14.5,1.6,46.3,521,1,Bữa tối,828,banh my
50,Cá hồi,Meat,207,9.1,85.8,25.3,5.1,15.9,601,30,Bữa sáng,665,ca hoi
734,Bông cải xanh,Vegetables,370,27.5,63.1,41.7,6.6,45.2,833,70,Bữa phụ,394,bong cai xanh
104,Rau chân vịt,Vegetables,205,26.8,6.9,45.1,8.5,2.6,598,74,Bữa tối,595,rau chan vit
960,Sữa,Dairy,350,40.7,63.4,35.4,4.8,41.4,212,95,Bữa sáng,235,sua
892,Hạt,Snack,222,38.8,62.1,42.8,2.6,32.3,66,197,Bữa sáng,922,hat
760,Chip,Snack,63,35.9,23.2,47.8,3.8,42.6,359,275,Bữa phụ,146,chip
464,Cơm,Grains,202,21.3,70.7,10.8,7.7,43.9,809,167,Bữa phụ,857,com
224,Bơ,Dairy,389,34.4,59.0,48.2,8.3,10.3,207,148,Bữa sáng,359,bo
151,Sữa lắc,Beverages,373,28.8,69.1,17.8,0.9,39.4,44,90,Bữa trưa,397,sua lac
977,Mì ống,Grains,599,48.5,66.5,27.9,5.7,20.1,904,223,Bữa sáng,666,mi ong
211,Nước,Beverages,583,29.3,98.1,18.3,3.1,15.6,48,263,Bữa sáng,464,nuoc
577,Quinoa,Grains,361,5.5,83.1,28.4,7.2,44.2,315,219,Bữa trưa,101,quinoa
325,Bỏng ngô,Snack,190,30.3,91.3,8.8,1.5,4.1,708,47,Bữa phụ,245,bong ngo
740,Hạt,Snack,569,8.9,20.4,12.4,9.2,45.4,50,94,Bữa tối,397,hat
769,Quả cam,Fruits,490,45.1,38.7,38.0,2.3,39.1,346,174,Bữa phụ,367,qua cam
74,Bơ,Dairy,133,36.3,6.2,26.1,9.1,37.2,602,184,Bữa tối,293,bo
931,Trà xanh,Beverages,127,40.5,94.3,2.0,5.5,37.2,139,158,Bữa trưa,290,tra xanh
907,Quinoa,Grains,209,44.3,27.2,33.7,5.5,9.7,179,155,Bữa phụ,138,quinoa
768,Cà chua,Vegetables,309,36.1,91.6,26.3,5.9,22.6,295,224,Bữa sáng,682,ca chua
776,Quả dâu,Fruits,54,14.3,53.2,31.4,1.1,47.2,143,72,Bữa tối,565,qua dau
483,Bánh mỳ,Grains,551,22.5,16.9,25.2,9.4,30.6,957,20,Bữa phụ,806,banh my
44,Bông cải xanh,Vegetables,268,41.5,50.5,11.3,8.1,42.6,876,135,Bữa sáng,573,bong cai xanh
350,Hạt,Snack,132,16.0,9.6,40.1,4.0,2.7,730,82,Bữa trưa,461,hat
605,Sôcôla,Snack,509,25.4,65.4,32.9,1.3,21.4,465,246,Bữa sáng,980,socola
136,Phô mai,Dairy,589,50.0,17.8,7.0,8.4,12.2,640,77,Bữa phụ,464,pho mai
7,Sôcôla,Snack,239,8.1,68.2,42.2,0.7,2.3,539,295,Bữa phụ,795,socola
467,Cà chua,Vegetables,503,40.6,6.5,46.1,4.7,16.9,278,150,Bữa sáng,338,ca chua
78,Cà phê,Beverages,284,23.3,92.2,38.9,1.6,46.2,395,239,Bữa phụ,235,ca phe
672,Paneer,Dairy,98,38.0,19.6,46.6,7.4,43.7,161,158,Bữa phụ,297,paneer
263,Trứng,Meat,188,10.7,22.8,35.3,8.9,1.7,583,217,Bữa trưa,723,trung
461,Cà rốt,Vegetables,483,7.2,10.0,21.0,1.0,40.7,236,140,Bữa tối,513,ca rot
970,Cơm,Grains,293,37.5,27.4,3.3,9.7,19.4,580,284,Bữa trưa,138,com
61,Sôcôla,Snack,477,38.8,71.0,5.7,6.8,13.3,227,299,Bữa phụ,946,socola
300,Quả dâu,Fruits,578,11.3,89.3,15.9,4.8,23.1,938,48,Bữa sáng,404,qua dau
491,Trứng,Meat,212,3.3,24.3,39.9,9.2,14.9,742,17,Bữa trưa,954,trung
355,Chuối,Fruits,313,5.7,95.4,13.8,3.5,4.3,520,117,Bữa phụ,126,chuoi
583,Thịt bò bít tết,Meat,518,26.5,91.9,27.6,1.8,21.3,988,219,Bữa sáng,223,thit bo bit tet
927,Quả táo,Fruits,444,39.1,54.6,1.3,3.5,6.8,933,235,Bữa phụ,259,qua tao
486,Hạt,Snack,204,17.6,31.6,47.7,4.8,26.3,755,51,Bữa trưa,809,hat
460,Rau chân vịt,Vegetables,406,49.1,13.1,32.4,2.0,12.3,220,64,Bữa trưa,964,rau chan vit
883,Cơm,Grains,509,33.2,69.1,45.1,3.2,18.5,223,138,Bữa trưa,306,com
983,Trà xanh,Beverages,76,36.5,90.2,38.4,10.0,34.7,266,240,Bữa trưa,981,tra xanh
263,Quinoa,Grains,587,10.9,8.8,47.3,0.9,32.8,511,120,Bữa sáng,306,quinoa
458,Paneer,Dairy,262,49.1,29.7,6.2,0.4,9.5,831,298,Bữa sáng,878,paneer
125,Cà phê,Beverages,498,36.9,20.3,16.8,3.9,34.5,262,3,Bữa trưa,245,ca phe
983,Rau chân vịt,Vegetables,438,43.3,70.4,4.5,7.2,27.2,469,256,Bữa phụ,501,rau chan vit
539,Sữa lắc,Beverages,142,28.5,25.3,29.9,0.4,49.6,775,206,Bữa trưa,295,sua lac
722,Cơm,Grains,418,43.1,23.1,23.5,5.1,24.6,23,155,Bữa trưa,566,com
556,Cà phê,Beverages,258,41.6,75.1,37.5,0.9,46.7,396,239,Bữa trưa,441,ca phe
395,Thịt lợn Chop,Meat,407,16.8,5.4,9.2,6.4,23.9,947,177,Bữa phụ,424,thit lon chop
1000,Cookie,Snack,395,25.1,75.4,32.2,1.1,36.4,767,254,Bữa tối,901,cookie
891,Hạt,Snack,444,35.5,39.1,24.0,2.6,43.0,7,294,Bữa sáng,419,hat
591,Paneer,Dairy,596,44.6,72.3,19.5,8.7,4.2,464,282,Bữa trưa,787,paneer
143,Mì ống,Grains,101,22.5,78.9,8.3,1.8,42.3,283,79,Bữa sáng,158,mi ong
702,Quả nho,Fruits,333,4.6,99.7,7.6,1.1,7.0,810,84,Bữa sáng,834,qua nho
99,Paneer,Dairy,341,7.3,87.2,45.2,7.1,22.3,929,86,Bữa sáng,416,paneer
879,Sôcôla,Snack,75,1.5,65.6,35.3,3.7,41.8,157,99,Bữa sáng,711,socola
50,Mì ống,Grains,470,2.0,13.2,27.4,5.3,34.8,608,242,Bữa sáng,464,mi ong
126,Bỏng ngô,Snack,478,29.7,15.7,48.1,2.5,23.5,550,271,Bữa phụ,482,bong ngo
262,Cookie,Snack,320,14.1,87.7,10.1,1.9,15.7,285,225,Bữa trưa,900,cookie
920,Quả cam,Fruits,165,18.0,99.4,38.6,5.2,12.8,698,178,Bữa tối,756,qua cam
136,Khoai tây,Vegetables,284,41.2,90.9,19.4,7.9,33.4,903,157,Bữa tối,189,khoai tay
370,Sữa,Dairy,248,15.5,83.2,16.8,7.9,37.2,288,159,Bữa trưa,182,sua
26,Quinoa,Grains,541,10.4,62.3,17.0,1.1,49.6,838,299,Bữa trưa,119,quinoa
407,Khoai tây,Vegetables,472,28.4,94.7,3.4,1.2,13.7,749,137,Bữa tối,704,khoai tay
297,Quả nho,Fruits,137,38.1,86.0,21.0,9.0,6.3,909,274,Bữa tối,324,qua nho
82,Sữa lắc,Beverages,444,5.3,45.9,35.3,5.8,44.6,627,237,Bữa tối,151,sua lac
234,Hạt,Snack,285,29.4,26.8,30.3,2.6,4.3,57,214,Bữa sáng,550,hat
980,Cà rốt,Vegetables,53,38.9,34.3,34.7,8.0,46.0,38,18,Bữa trưa,944,ca rot
293,Bánh mỳ,Grains,151,49.0,29.6,16.7,6.2,20.9,43,25,Bữa sáng,325,banh my
998,Cà rốt,Vegetables,131,3.7,54.5,34.2,0.1,37.4,305,80,Bữa phụ,794,ca rot
890,Bơ,Dairy,188,30.5,76.3,41.7,7.2,41.3,935,24,Bữa tối,449,bo
728,Bỏng ngô,Snack,150,9.9,17.3,35.1,8.1,40.6,393,99,Bữa tối,287,bong ngo
433,Paneer,Dairy,193,12.3,19.0,20.3,8.8,33.5,173,294,Bữa sáng,718,paneer
837,Bỏng ngô,Snack,373,41.7,61.6,13.8,9.4,22.4,140,134,Bữa trưa,627,bong ngo
952,Cá hồi,Meat,408,34.4,48.5,47.7,2.2,38.3,232,209,Bữa sáng,940,ca hoi
288,Sôcôla,Snack,58,43.3,54.4,32.7,6.4,49.5,515,226,Bữa trưa,191,socola
485,Cà chua,Vegetables,291,12.3,82.4,27.0,6.7,14.3,297,55,Bữa trưa,524,ca chua
65,Quả cam,Fruits,65,12.2,84.1,4.0,6.8,25.3,408,161,Bữa sáng,381,qua cam
725,Hạt,Snack,361,9.7,29.5,3.9,9.0,33.5,836,56,Bữa phụ,712,hat
840,Sôcôla,Snack,210,23.3,77.3,45.4,0.2,25.9,33,149,Bữa tối,595,socola
866,Paneer,Dairy,540,17.7,89.1,4.7,9.6,9.9,397,173,Bữa sáng,289,paneer
188,Khoai tây,Vegetables,532,26.3,98.9,31.8,4.7,15.4,473,198,Bữa sáng,314,khoai tay
320,Chip,Snack,516,31.5,66.8,5.5,6.7,42.1,162,294,Bữa phụ,760,chip
162,Bỏng ngô,Snack,185,14.5,59.8,44.8,1.3,28.0,737,161,Bữa phụ,891,bong ngo
80,Bánh mỳ,Grains,592,12.7,27.2,24.1,9.7,26.4,227,209,Bữa phụ,956,banh my
726,Sôcôla,Snack,556,16.7,29.8,39.0,6.7,14.5,647,142,Bữa trưa,191,socola
757,Bông cải xanh,Vegetables,567,36.6,66.6,15.1,7.0,16.4,545,113,Bữa phụ,523,bong cai xanh
20,Sữa,Dairy,341,20.9,58.7,29.9,1.4,35.6,619,164,Bữa trưa,781,sua
636,Quinoa,Grains,362,3.2,56.3,15.4,5.6,36.5,964,217,Bữa phụ,151,quinoa
116,Quả nho,Fruits,324,28.8,45.2,13.6,2.7,34.3,809,109,Bữa trưa,586,qua nho
479,Bỏng ngô,Snack,194,44.5,93.1,34.5,6.8,47.4,317,56,Bữa trưa,217,bong ngo
428,Quả cam,Fruits,264,28.4,41.6,47.0,1.4,26.2,488,202,Bữa tối,161,qua cam
925,Cơm,Grains,368,24.5,55.5,21.2,8.6,37.9,921,135,Bữa sáng,519,com
159,Cơm,Grains,152,44.1,26.1,19.3,3.9,18.4,111,206,Bữa phụ,537,com
176,Paneer,Dairy,69,46.7,41.1,16.5,2.1,8.7,528,227,Bữa tối,373,paneer
59,Da ua,Dairy,157,42.7,88.3,29.7,2.0,34.9,314,31,Bữa phụ,791,da ua
100,Bánh mỳ,Grains,346,4.7,44.4,10.8,5.9,22.8,116,224,Bữa tối,130,banh my
58,Cookie,Snack,81,20.1,89.8,32.3,3.9,30.8,194,291,Bữa sáng,838,cookie
253,Phô mai,Dairy,310,20.7,38.5,13.3,3.5,35.1,621,66,Bữa phụ,689,pho mai
46,Cơm,Grains,560,47.5,59.8,48.0,1.4,42.9,559,125,Bữa phụ,432,com
449,Hạt,Snack,372,29.0,35.6,20.4,8.3,13.0,454,203,Bữa tối,446,hat
196,Quả nho,Fruits,82,44.1,46.4,5.0,0.7,43.8,673,96,Bữa sáng,792,qua nho
669,Paneer,Dairy,190,48.9,74.2,34.9,3.2,28.7,302,112,Bữa tối,351,paneer
272,Quả táo,Fruits,549,49.5,99.8,34.5,4.2,39.2,728,265,Bữa trưa,810,qua tao
114,Chuối,Fruits,562,6.1,82.5,18.6,9.8,41.5,787,87,Bữa sáng,200,chuoi
702,Rau chân vịt,Vegetables,481,46.7,32.8,22.5,1.5,18.8,829,70,Bữa tối,126,rau chan vit
125,Chuối,Fruits,282,9.7,45.0,20.9,0.2,36.3,353,245,Bữa phụ,828,chuoi
764,Cơm,Grains,567,1.7,51.1,15.4,9.0,0.2,285,259,Bữa sáng,884,com
815,Thịt lợn Chop,Meat,196,46.3,82.2,23.9,2.3,13.8,54,104,Bữa tối,137,thit lon chop
652,Chip,Snack,549,18.9,30.5,30.8,0.2,34.6,554,90,Bữa tối,749,chip
225,Yến mạch,Grains,244,3.1,74.8,11.9,1.4,41.7,426,9,Bữa phụ,380,yen mach
949,Cá hồi,Meat,386,25.1,59.4,16.9,1.5,26.0,298,95,Bữa sáng,981,ca hoi
508,Bơ,Dairy,177,5.7,66.0,40.9,1.3,18.6,478,234,Bữa tối,272,bo
30,Rau chân vịt,Vegetables,76,14.0,16.4,8.4,4.7,46.3,793,147,Bữa tối,240,rau chan vit
339,Quả cam,Fruits,73,32.6,73.3,49.3,8.0,16.0,646,233,Bữa trưa,554,qua cam
921,Trứng,Meat,292,6.5,10.3,2.4,6.7,32.6,155,207,Bữa tối,981,trung
810,Thịt bò bít tết,Meat,202,11.0,69.1,38.3,5.7,9.2,695,110,Bữa trưa,421,thit bo bit tet
424,Quinoa,Grains,379,42.8,78.5,33.8,2.8,20.7,873,289,Bữa sáng,925,quinoa
414,Cookie,Snack,83,8.9,37.1,46.6,9.7,5.5,691,125,Bữa phụ,598,cookie
239,Sữa,Dairy,563,20.2,51.7,13.0,0.4,27.1,160,112,Bữa tối,721,sua
758,Bánh mỳ,Grains,545,30.0,92.3,13.0,9.4,47.3,784,40,Bữa tối,917,banh my
653,Nước cam,Beverages,343,43.1,70.1,46.2,4.6,3.3,642,36,Bữa trưa,369,nuoc cam
673,Bơ,Dairy,321,35.2,24.0,10.2,8.6,2.3,563,83,Bữa phụ,947,bo
854,Phô mai,Dairy,162,8.9,49.4,31.9,7.0,2.4,761,161,Bữa tối,894,pho mai
621,Nước cam,Beverages,73,7.8,53.9,1.4,3.2,8.7,608,118,Bữa sáng,758,nuoc cam
615,Bánh mỳ,Grains,55,42.3,95.2,39.3,1.9,21.0,658,61,Bữa sáng,336,banh my
897,Sữa,Dairy,392,15.3,36.4,37.7,0.3,14.6,149,111,Bữa sáng,444,sua
709,Quả cam,Fruits,370,14.9,21.5,5.6,5.8,43.5,455,84,Bữa sáng,694,qua cam
331,Quinoa,Grains,476,24.7,96.5,15.9,1.9,18.0,614,245,Bữa tối,439,quinoa
185,Cà phê,Beverages,248,31.2,87.4,47.7,5.1,20.0,252,155,Bữa phụ,420,ca phe
910,Thịt bò bít tết,Meat,358,47.3,97.3,35.9,0.6,13.2,694,263,Bữa sáng,890,thit bo bit tet
642,Rau chân vịt,Vegetables,289,33.7,70.3,28.7,1.5,4.0,563,70,Bữa sáng,521,rau chan vit
173,Khoai tây,Vegetables,188,1.5,47.0,24.1,1.6,5.4,937,183,Bữa trưa,744,khoai tay
347,Cà chua,Vegetables,60,8.0,29.7,3.1,7.2,2.9,894,129,Bữa phụ,252,ca chua
797,Nước cam,Beverages,473,42.2,69.7,25.5,4.4,30.6,217,35,Bữa trưa,398,nuoc cam
927,Cà chua,Vegetables,547,30.6,89.0,3.2,4.4,39.9,565,106,Bữa trưa,978,ca chua
310,Paneer,Dairy,452,27.3,90.3,38.2,3.1,32.7,858,117,Bữa trưa,696,paneer
68,Quinoa,Grains,314,35.8,98.5,24.4,0.0,48.7,308,153,Bữa trưa,584,quinoa
403,Da ua,Dairy,342,38.6,91.6,40.0,1.3,27.4,628,30,Bữa sáng,953,da ua
554,Trứng,Meat,598,38.1,97.9,16.2,8.9,2.2,700,45,Bữa trưa,667,trung
363,Quả nho,Fruits,418,16.8,24.3,41.7,6.5,21.9,778,224,Bữa sáng,530,qua nho
233,Cá hồi,Meat,504,45.7,66.9,33.8,3.1,19.0,878,299,Bữa tối,291,ca hoi
213,Quả táo,Fruits,438,48.9,58.0,32.9,4.9,7.8,225,62,Bữa tối,481,qua tao
339,Cá hồi,Meat,430,40.5,53.8,10.4,5.5,9.4,920,165,Bữa sáng,893,ca hoi
258,Chip,Snack,311,36.0,76.4,17.6,4.2,7.6,75,18,Bữa tối,419,chip
